artery,part,blood,0.5
artillery,isa,collection,0.5
artillery,isa,combatant,0.5
artillery,part,cannon,0.5
artillery,part,soldier,0.5
artist_studio,attr,bright,0.5
artist_studio,isa,place,0.5
artist_studio,part,window,0.5
artoo_deetoo,attr,inarticulate,0.5
artoo_deetoo,attr,round,0.5
artoo_deetoo,attr,short,0.5
artoo_deetoo,isa,droid,0.5
artoo_deetoo,isa,robot,0.5
astronaut,attr,adventurous,0.5
astronaut,attr,brave,0.5
astronaut,attr,heroic,0.5
astronaut,isa,person,0.5
astronaut,isa,pilot,0.5
astronauts,isa,collection,0.5
astronauts,mode,adventurous,0.5
astronauts,mode,brave,0.5
astronauts,mode,heroic,0.5
astronauts,mode,sympathetic,0.5
astronauts,part,astronaut,0.5
atomic_bomb,affect,enemy_army,-0.9
atomic_bomb,affect,enemy_solider,-0.9
atomic_bomb,effect,radioactivity,0.5
atomic_bomb,isa,bomb,0.5
atomic_bomb,isa,weapon,0.5
atomic_bomb,part,radiation,0.5
atomic_bomb,part,uranium,0.5
attack_allies_ruhr_dam,agent,the_allies,0.5
attack_allies_ruhr_dam,instr,bouncing_bomb,0.5
attack_allies_ruhr_dam,instr,lancaster_bomber,0.5
attack_allies_ruhr_dam,isa,event,0.5
attack_allies_ruhr_dam,method,drop_allies_bouncing_bomb,0.5
attack_allies_ruhr_dam,patient,ruhr_dam,0.5
attack_allies_ruhr_dam,patient,the_third_reich,0.5
attack_allies_ruhr_dam,predicate,attack,0.5
attack_allies_ruhr_dam,predicate,bomb,0.5
attack_allies_ruhr_dam,purpose,destroy_allies_ruhr_dam,0.5
attack_arthur_mordred,agent,king_arthur,0.5
attack_arthur_mordred,agent,knights_of_round_table,0.5
attack_arthur_mordred,isa,event,0.5
attack_arthur_mordred,patient,mordred,0.5
attack_arthur_mordred,predicate,kill,0.5
attack_rebel_alliance_death_star,agent,han_solo,0.5
attack_rebel_alliance_death_star,agent,luke_skywalker,0.5
attack_rebel_alliance_death_star,agent,rebel_alliance,0.5
attack_rebel_alliance_death_star,instr,x_wing_fighter,0.5
attack_rebel_alliance_death_star,isa,event,0.5
attack_rebel_alliance_death_star,predicate,attack,0.5
attack_rebel_alliance_death_star,target,death_star,0.5
attorney_general,attr,honest,0.5
attorney_general,isa,government_post,0.5
attorney_general,isa,lawyer,0.5
attorney_general,isa,person,0.5
attorney_general,isa,politician,0.5
audience,isa,collection,0.5
audience,part,member_of_audience,0.5
author,affect,history,0.2
author,affect,novel,0.5
author,affect,reader,0.5
author,affect,readership,0.5
author,affect,society,0.3
author,attr,artistic,0.5
author,attr,educated,0.7
author,attr,factual,0.4
author,attr,imaginative,0.5
author,attr,ink,0.2
author,attr,intelligent,0.7
author,attr,prosaic,0.5
author,control,pen,0.5
author,control,reader,0.5
author,control,readership,0.5
author,control,typewriter,0.5
author,create,idea,0.5
author,create,novel,0.5
author,create,plot,0.5
author,depend,imagination,0.5
author,depend,readership,0.5
author,depend,writers_block,-0.8
author,isa,artist,0.5
author,isa,person,0.5
author,isa,vocation,0.5
author,perform,creative_writing,0.5
author,prototype,friedrich_nietzsche,0.5
author,prototype,norman_mailer,0.5
axiom,attr,basic,0.5
axiom,attr,fundamental,0.5
axiom,isa,element,0.5
axiom,isa,statement,0.5
bacteria,isa,collection,0.5
bacteria,part,bacterium,0.5
bacterium,attr,dangerous,0.5
bacterium,attr,infectious,0.5
bacterium,isa,cell,0.5
bacterium,isa,element,0.5
bakery,effect,cake,0.5
bakery,effect,dessert,0.5
bakery,isa,activity,0.5
bakery,part,preparation,0.6
baldrick,attr,english,0.5
baldrick,attr,nineteenth_century,0.5
baldrick,control,broom,0.5
baldrick,isa,idiot,0.5
baldrick,isa,man_servant,0.5
baldrick,isa,person,0.5
baldrick,perform,house_work,0.5
banish_arthur_lancelot,agent,king_arthur,0.5
banish_arthur_lancelot,isa,event,0.5
banish_arthur_lancelot,patient,guinnevere,0.5
banish_arthur_lancelot,patient,lancelot,0.5
banish_arthur_lancelot,predicate,banish,0.5
banish_arthur_lancelot,predicate,dismiss,0.5
bank,attr,secure,0.5
bank,isa,ediface,0.5
bank,isa,place,0.5
bank,part,security,0.5
bank,purpose,storage,0.5
bank_raid,affect,bank,-0.7
bank_raid,affect,victim,-0.7
bank_raid,isa,activity,0.5
bank_raid,isa,crime,0.5
bank_raid,isa,operation,0.5
bank_raid,isa,raid,0.5
baroque,depend,decoration,0.5
baroque,depend,illustration,0.5
baroque,depend,pomp,0.5
baroque,isa,appearance,0.5
baroque,isa,style,0.5
baseball_bat,attr,hand_held,0.5
baseball_bat,attr,long,0.5
baseball_bat,attr,narrow,0.5
baseball_bat,isa,bat,0.5
baseball_bat,substance,wood,0.5
baseball_champion,isa,baseball_player,0.5
baseball_champion,isa,champion,0.5
baseball_champion,isa,man,0.5
baseball_diamond,attr,diamond,0.5
baseball_diamond,attr,knights_baseball_team,0.5
baseball_diamond,isa,place,0.5
baseball_diamond,isa,playing_pitch,0.5
baseball_uniform,isa,clothing,0.5
baseball_uniform,isa,uniform,0.5
baseball_uniform,substance,cotton,0.5
battlefield,isa,field,0.5
battlefield,isa,place,0.5
battlefield,part,casualty,0.5
battlefield,part,corpse,0.5
battlefield,part,trench,0.5
bauhaus,attr,functional,0.5
bauhaus,attr,german,0.5
bauhaus,attr,twentieth_century,0.5
bauhaus,isa,school_of_architecture,0.5
become_arthur_king,agent,king_arthur,0.5
become_arthur_king,isa,event,0.5
become_arthur_king,patient,albion,0.5
become_arthur_king,predicate,ascend_throne,0.5
become_arthur_king,predicate,assume_position,0.5
become_arthur_king,predicate,assume_power,0.5
become_jfk_president,agent,jfk,0.5
become_jfk_president,isa,event,0.5
become_jfk_president,patient,usa,0.5
become_jfk_president,predicate,assume_office,0.5
become_jfk_president,predicate,assume_position,0.5
become_jfk_president,predicate,assume_power,0.5
become_redford_baseball_champion,agent,robert_redford,0.5
become_redford_baseball_champion,isa,event,0.5
become_redford_baseball_champion,patient,national_baseball_league,0.5
become_redford_baseball_champion,predicate,assume_position,0.5
believer,attr,faith,0.5
believer,attr,pious,0.9
believer,attr,prayer,0.5
believer,attr,religious,0.5
believer,attr,spiritual,0.5
believer,isa,element,0.5
believer,isa,person,0.5
believer,part,doubt,-0.8
believer,part,faith,0.5
belt,attr,long,0.5
belt,attr,narrow,0.5
belt,isa,clothing,0.5
belt,part,buckle,0.95
belt,substance,leather,0.5
bible,attr,historical,0.5
bible,attr,spiritual,0.5
bible,isa,knowledge_source,0.3
bible,isa,literature,0.6
black_glove,attr,black,0.5
black_glove,isa,glove,0.5
black_robe,attr,black,0.5
black_robe,isa,clothing,0.5
black_robe,isa,robe,0.5
black_robe,part,crucifix,0.5
black_tuxedo,attr,black,0.5
black_tuxedo,isa,clothing,0.5
black_tuxedo,isa,tuxedo,0.5
blightey,attr,england,0.5
blightey,isa,place,0.5
blood,attr,organic,0.5
blood,attr,red,0.5
blood,attr,viscous,0.4
blood,isa,body_fluid,0.5
blood,isa,liquid,0.5
bloody_victory,affect,casualty,0.9
bloody_victory,affect,heroism,0.9
bloody_victory,affect,sacrifice,0.9
bloody_victory,effect,dead,0.9
bloody_victory,effect,glory,0.9
bloody_victory,effect,triumph,0.7
bloody_victory,isa,military_manoevre,0.5
bloody_victory,isa,operation,0.5
blue_jeans_and_sneakers,isa,clothing,0.5
blue_jeans_and_sneakers,part,blue_jeans,0.5
blue_jeans_and_sneakers,part,sneakers,0.5
blueprint,isa,outline,0.5
blueprint,isa,preparation,0.5
blueprint,isa,structure,0.5
bomb,attr,dangerous,0.9
bomb,attr,heavy,0.5
bomb,attr,lethal,0.9
bomb,attr,on_target,0.3
bomb,isa,weapon,0.5
bomber_plane,attr,dangerous,0.9
bomber_plane,attr,fast,0.4
bomber_plane,attr,heavy,0.8
bomber_plane,attr,lethal,0.9
bomber_plane,attr,mobile,0.4
bomber_plane,attr,on_target,0.5
bomber_plane,control,bomb,0.9
bomber_plane,control,missile,0.3
bomber_plane,isa,war_plane,0.5
bombing_raid,affect,casualty,0.6
bombing_raid,affect,soldier,0.8
bombing_raid,effect,blood,0.5
bombing_raid,effect,dead,0.6
bombing_raid,isa,military_manoevre,0.5
bombing_raid,isa,operation,0.5
bombing_raid,isa,raid,0.5
bombing_raid,part,bomb,0.8
bombing_raid,part,bomber_plane,0.9
bombing_raid,part,heat_seeker,0.5
bombing_raid,part,missile,0.6
bombing_raid,part,smart_bomb,0.5
bombing_raid,part,snub_fighter,0.9
border,depend,border_security,0.8
border,isa,barrier,0.5
border,isa,partition,0.5
border_security,depend,border_patrol,0.5
border_security,depend,underfunding,-0.5
border_security,isa,security,0.5
bouncing_bomb,attr,powerful,0.5
bouncing_bomb,attr,secret,0.5
bouncing_bomb,isa,bomb,0.5
bouncing_bomb,isa,weapon,0.5
brain,attr,central,0.5
brain,attr,important,0.5
brain,control,intelligence,0.5
brain,control,mind,0.5
brain,control,rationality,0.5
brain,control,thought,0.5
brain,isa,organ,0.5
brain_surgeon,affect,brain,0.9
brain_surgeon,affect,corpse,0.05
brain_surgeon,affect,human_flesh,0.7
brain_surgeon,affect,life,0.5
brain_surgeon,affect,mind,0.7
brain_surgeon,affect,patient,0.8
brain_surgeon,attr,blood,0.1
brain_surgeon,attr,educated,0.85
brain_surgeon,attr,influential,0.6
brain_surgeon,attr,medical_school,0.9
