upper_middle_class,derivedfrom,middle_class
dietitian,synonym,nutritionist
status,attribute,low_class
zheng_ji,isa,nutritionist
low_class,antonym,upper_class
paramedic,isa,medic
middle_class,derivedfrom,class
actor,notgeneralize,presenter
optometrist,isa,medical_care_professional
nurse,isa,prescriber
susan_powter,isa,actor
actor,notgeneralize,author
cashier,isa,low_class
laura_terminus,isa,nutritionist
susan_powter,isa,nutritionist
laura_terminus,isa,actor
inventory_buy_agent,isa,middle_class
