craftsman,isa,craftsperson
licenser,isa,official
practice_make_perfect,derivedfrom,perfect
gauguin,isa,crater
handle,isa,wood
lesbian,atlocation,bar
scar,isa,tv_show
ellen_s_baker,isa,astronaut
aleksandr_panayotov_aleksandrov,isa,pilot
build_cathedral,hassubevent,get_cut_and_bruise
sail,antonym,steam
criminalness,synonym,criminality
paint,antonym,wallpaper
person,capableof,work
voice,isa,comic_character
campaign,isa,video_game
oil,atlocation,beach
postmaster_general,isa,official
hunt,derivedfrom,search
surgery,isa,medical_science
imperfect,similarto,defective
crewman,isa,crew
employee,partof,company
specific,hascontext,medicine
razor,atlocation,bathroom
bloodshed,isa,murder
start,isa,begin
astronaut,synonym,spationaut
butch,atlocation,supermarket
roof,isa,construction
cup,atlocation,restaurant
shop,usedfor,eat
encephalogram,isa,roentgenogram
speaker,atlocation,shelf
copy_editor,derivedfrom,editor
drug_dealer,atlocation,jail
grim_sleeper,isa,murderer
unite_state_v_conrad_black,isa,criminal
butler,isa,servant
allopurinol,isa,drug
sharpshoot,derivedfrom,marksman
brown,atlocation,moon
car,usedfor,work
air_force_officer,isa,serviceman
heinrich_matthes,isa,nurse
doug_shane,isa,astronaut
artist,atlocation,concert
computer,atlocation,grocery_store
food,atlocation,soldier
kenneth_s_reightler_jr,isa,astronaut
issue,isa,store
eye_clinic,isa,clinic
bar,hascontext,unite_kingdom
hm_fulminante,isa,ship
vigilante,isa,volunteer
george_e_goodfellow,dbpedia/knownfor,laparotomy
perfect,similarto,mint
hood,isa,roof
network,isa,comic_character
hospitalisation,synonym,hospital_care
homer,isa,painter
balloon,isa,fly
worker,capableof,be_blow_leave
speaker,isa,tv_show
interpreter,isa,program_language_implementation
butch,isa,skilled_worker
boris_morukov,isa,astronaut
hm_alphea,isa,cutter
empty,isa,removal
cold,antonym,prepare
vegetable,hasproperty,edible
agent,isa,official
aleksandr_samokutyayev,isa,astronaut
railroad_engineer,isa,professional_driver
girly,antonym,manly
sheikh_muszaphar_shukor,isa,astronaut
grocery_store,usedfor,shop
entertainment_or_art_professional,isa,professional
eat,atlocation,restaurant
highjacker,isa,criminal
make_bread,usedfor,eat
jerry_l_ross,isa,astronaut
worker,capableof,set_bucket_down
game,atlocation,home
vladimir_titov,isa,pilot
librarian,isa,artwork
optician,isa,adult_worker
deke_slayton,isa,pilot
gutter,isa,worker
discotomy,derivedfrom,intervertebral_disc
chan_nai_ming,isa,criminal
soup,atlocation,container
provincial,isa,official
cooper,isa,craftsman
cook_food,hasproperty,burn
lesbian,synonym,dyke
karol_chodura,isa,assistant_director
tuner,partof,receiver
giuseppe_lucchese,isa,criminal
condition,isa,illness
auscultate,hascontext,medicine
human,atlocation,band
comber,isa,worker
theatre,atlocation,mall
person,atlocation,camper
fleece,derivedfrom,shear
group_practice,isa,medical_topic
grill,usedfor,barbecue
worker,capableof,charge_battery_with_energy
alexander_monro,dbpedia/field,surgery
human,hasproperty,good
spontaneous_abortion,isa,abortion
fisherman,capableof,fish_for_compliment
david_fine,isa,criminal
extirpate,hascontext,surgery
race_car_driver,isa,professional_driver
layperson,derivedfrom,person
get_job,causes,work
david_mason,isa,criminal
baste,partof,roast
goya,isa,crater
fisherman,capableof,fish_lake
immunity,hascontext,medicine
soup,atlocation,can
clean,hascontext,religion
butler,atlocation,butler_new_jersey
doctor,atlocation,hospital
person,capableof,paint
well_do,derivedfrom,do
map,isa,insect
procedure,isa,activity
crew,synonym,band
fester,hascontext,medicine
prospector,isa,miner
sort,isa,operation
pollock,isa,painter
perfect,synonym,expert
worker,capableof,bottle_water
barzan_ibrahim_al_tikriti,isa,criminal
bread,isa,fruit
get_pay,usedfor,work
outer_space,atlocation,store
forger,isa,smith
athlete,capableof,play_sport
function,synonym,work
tincture,isa,drug
dressmaker,isa,garmentmaker
